Pimpology,Do Or Die,Rap,"I see lookin' all good with a see-through dress on
Nails pressed on, with a flex on, like lookin' all ???
Lookin' like you gotta vest on
By the way you thinkin' you gotta peel with it
But if you can't deal with it
It's all cirentricals baby you ain't real with it
If you down then we'll feel it
But that's all them lils said
But licks told we can pick up the looks to the field yo
We can party with P.T.s on T.P. with a tub of hennesse
Three bows ??? 'cause they straight out da hood
Chi-town pimps that all it took
Better yet we can say this party booked
Let's ride to the corner and get some more
On the way back we can pick up some hoes
Show 'em how to talk 'em out of their clothes
Handle some freaky shit behind those
See how the pimp be peeped with them flow
Do or die's all I know make 'em do shit they ain't did before
One more rule, don't kiss them low
Lemme do my ???

I'd rather pimp youooh yeah (Only you)
Said I'd rather pimp with you (Hey)
I'd rather pimp youooh yeah (only youuuuuuu)
Said I'd rather pimp with you

Well lemme address myself I'm Belo 5'8""and chocolockolate
Rollin' in my lex you wanna sex reach in my pocket lick
What the dimmyo fo' we start roll up a philly blunt I got silly stuck
Get you high and we have plenty fun
Park in my garage I've a Dodge we can get it on
Flip discripency roam, now I got her in the zone
M-O-M-O-N-E-Y I'm a Po P-I-M-P
Hit this B and do just fine afterwards just stay low key
Got no time for silly games I'm not trying to get you sprung
I got homies I get down with it's not personal but fun
Do you really wanna ride
Just prove you down and we can get you off slip and slide
With the number one ballers that gon get suckin
Ridin' boulevards flex 'em hard with my mini gat
Pull up on the ass shoulda shot where da hoes be at, hold me back
'Cause I know two hoes that I'm gon creep with
Playin' hard to get in '98 that I'm gon sleep with

I'd rather pimp youooh yeah (Only you)
Said I'd rather pimp with you (I'd rather pimp you babay)
I'd rather pimp youooh yeah (uh)
Said I'd rather pimp with you

Do you wanna be in my Lexus coupe smoked out,
With them tinted windows next to you
Riding tight catchin the best of views
And don't be scared to gimme a clue on whatcha wanna do
'Cause I'm a playa so I say what I feel is true
'Cause I done been around the things that you been going through
And God made hard things girl for me and you (and me and you)
Just when a nigga get some mints we got the sex through
So playas one and two from ??? never made it through them past years
Take pause pull outta glass here
And now we can toast to our new careers
And forget about the jealousy thing
Our love in the game or how yo girls trying to rub on my thing
And I ain't worried about you ruinin my name
'Cause you never seen much cream in life
Only what you dreamed in life
And when they itching me right
You be there grippin me tight
Holdin' me high
'Cause I'd rather be pimpin' you tonight

I'd rather pimp with youoh (yeah) (Only you babay)
Said I'd rather pimp with youuuuuuuuuuuuuu ah

I'd rather pimp with youuuu (yeah)
Said I'd rathaaaaaaaaaaaaaaaaaa
Said I'd rather with youuuuuuuuuuuu

Baby baby don't you knooooooooooow
Ah

I'd rather pimp youoh youoh youoh youoh youoh
Yeah"
We Don't Give A Fuck,DMX,Rap,"Uh used to be my dog you was in my left titty
Scream RYDE OR DIE I thought you would die wit me
Found out you a bitch you can't even ryde wit me
Now it's a war you ain't on the side wit me

Uh used to be my dog you was in my left titty
Scream RYDE OR DIE I thought you would die wit me
Found out you a bitch you can't even ryde wit me
Now it's a war you ain't on the side wit me

When it rain, niggaz get wet, stay dry
Don't cross me, I compete the snake eye
Just lost you, left your shadow in the dark
Fucked around it forced me to hit the shadow with a spark
Blew your shit apart, now it's two halves of one nigga
""Look at him"", I said after a few laughs, ""Dumb nigga""
Stupid is as stupid does cocksucker
And look what being stupid does, get you shot sucker
I let you get too close and you bit me
I suppose it went on for too long you tried to hit me
Thought you was wit me
Well you might as well forget me, 'cause from this point on
It's war, it won't stop until one of us is gone
I'm still mad at myself for lettin that shit go down
Somebody shoulda told me I was fuckin' wit a clown
And I think they found and let... you... nigga... drown
...You know how shit get around

Uh used to be my dog you was in my left titty
Scream RYDE OR DIE I thought you would die wit me
Found out you a bitch you can't even ryde wit me
Now it's a war you ain't on the side wit me

Uh used to be my dog you was in my left titty
Scream RYDE OR DIE I thought you would die wit me
Found out you a bitch you can't even ryde wit me
Now it's a war you ain't on the side wit me

Aiyyo X fuck them niggaz, them niggaz ain't your dogs
Better treat like some cats and shake they ass to the floor
Ben seen the foul shit put the guns in him
Lil wanna be you so why you run wit him
Can't trust niggaz no further than you can throw 'em
You don't wanna murder the niggaz, then you blow 'em
Your using your style, that make 'em yo child
Then he shouldn't make a move till he hear it from yo mouth
We don't allow snakes runnin' wit dogs
Tell them ain't nothing like a funeral it's gonna be yours
Double R, and I ain't here to start trouble god
But if they wasn't your niggaz I would have been hit 'em hard
Niggaz look like they phony, sound like they phony
Run around actin' like motherfucker's homies
We all make mistakes, that's part of the breaks
But you can still call the apes we bringin' the duct tape
And the broomstick them bitch-ass niggaz is gettin' raped
Know how we ryde, whoever on they side they die
And we ain't tryin' to be blind, fuck eye for eye
'Cause we only takin' yours, you know the dogs motherfucker

Uh used to be my dog you was in my left titty
Scream RYDE OR DIE I thought you would die wit me
Found out you a bitch you can't even ryde wit me
Now it's a war you ain't on the side wit me

Uh used to be my dog you was in my left titty
Scream RYDE OR DIE I thought you would die wit me
Found out you a bitch you can't even ryde wit me
Now it's a war you ain't on the side wit me

There was always something there, but I just couldn't touch it
Wasn't something that would hurt me, so a nigga said ""Fuck it""
I let it slide, laughed and joked let it ride
And now that you done killed it, I'm glad that it died
It's aiight, I know where you live, I'm just waitin
Till we knock on your front door, and let you meet Satan
It's what you get for hatin', fuck you faggot
I never did trust you faggot, I'll bust you faggot
What you done forgot about the streets is this
Do a grimy nigga like you do a grimy bitch
Just stop fuckin' wit him, got no more rap
No more, ""Yo what's up, D""? no more that
Be lucky if I don't spit in your face, off a GP
And what? bitch-ass nigga, you can't beat me
Don't take it as a loss, just take it as a lesson
Next time think twice or get iced wit the Wessun
Nigga

Uh used to be my dog you was in my left titty
Scream RYDE OR DIE I thought you would die wit me
Found out you a bitch you can't even ryde wit me
Now it's a war you ain't on the side wit me

Uh used to be my dog you was in my left titty
Scream RYDE OR DIE I thought you would die wit me
Found out you a bitch you can't even ryde wit me
Now it's a war you ain't on the side wit me"
Hid'in,Guerilla Maab,Rap,"If you a person, and that's hiding
Nowhere to run nowhere to hide, be careful how you live
Cause once you lay it down, baby ain't coming back
So when you come through this bitch, hell yeah we coming strapped

(Z-Ro)
Motherfuck I heard a trumpet blow, what happened to the sun my nigga
First on and five coming out the sky, nowhere to run my nigga
Could it be the final call, prepare to be judged
But if it's Armageddon and you weaponless, prepare to be slugged
Ducking and dodging, the soul snatchers
Refusing the mark of the beast, on my head and my wrist
Leaving demons dead in they own piss, until I lay me down
Motherfuckers looking for no one but the harmed, gon stay underground
Up in the Rocky Mountains laughing at us, when we try to run
And ain't no fearing beef on God liers, speak the truth or ton
One foot on the water, one on the land, there's no more time
Ain't no more struggling, no more poverty and no more dying
Nigga get your life right, by living your life right
Cause going against the grain, gains prison in your life right
One hundred and forty-four thousand, are gon make it
Wonder how the rest of us, outside the gate gon make it

(Trae)
Feels like my time is over
I gotta survive, and I ain't trying to face up with Satan
I know I'm wrong for doing him in, but I put a end to they hating
Heavenly father forgive me, these demons are trying to kill me
And all that, I bet that one of us fin to be leaving
I just want to live my life, so I can make it through the pearly gates
Taking steps at a quicker pace, feeling loss and trying to find my way
But at the light pole, everybody's screaming and crying
People selling they soul to the devil, so they can live without dying
I'd rather suffer for doing right, then to suffer for doing wrong
If they come I'ma chop 'em all down to the end, and I'm all alone
To the word of revelation, it reveals what the world'll be
In the ways of the anti-Christ, ain't no coming the G-O-D
So you better believe it's gon happen, sometime he's coming soon
Prepare for the bad life, or else you gonna be doomed
I ain't preaching I'm passing knowledge, so nigga take it or leave it
I'm telling you what I know, and in time you gonna see it

(Dougie D)
Heavenly father please protect us, keep us free from the demons
And all of the parasites and the leaches, and the evil creatures
What you think it's a fairy tale, it ain't no heaven or hell
Don't want to see my imagination, it get read like brale
Ain't trying to teach no lesson, but I can speak on what I know
The end is at hand, and just a man on time to give up the ghost
Did Jehovah have mercy on your kids, in the world of sin
Don't want to get caught up in the whirlwind, of all the wickedness
Leave me knighted to the pressure, but keep me free from evil
Don't want to be a victim of the firery lake, in the jungle screaming
Running and hiding ain't gon save you, try to get away from the flame
Bigger repent, this is your last chance before you leave out the game
Now when you lay it down, ain't no coming back for that final breath
Your final destination, is eternal life or eternal death
Take a look at the crooked, innovator with the life of the righteous
Some niggaz said it's over, some hold on because it's so much crisis
There's so much crisis"
Back In The Chamber,Del The Funky Homosapien,Rap,"D he back in the chamber
Packing the tame and
Black entertainment
Back with a vengeance
Slapping you midgets
Acting suspicious
The macking is vicious
Vernacular spectacular
Rapping all the time
It's relaxing on the mind
Peace is the word
But I beast on a bird
Trying to feast or splurge
Put them feet to the curb
As soon as you get out my bathroom
And I'm calling a cab too
D ain't that dude
Close your mouth
Hoes is out
In the cold without
No clothes no house
No holding me back
I told you when I get to flow
She a rat
Excuse my language
But they play a game which
Leaves folks open
To any trick she hoping
To get to work
Anything better than to
Hit the turf
Sucking dicks for work
And a straw a skirt
She berserk

You really naughty and you think you awfully foxy
All the stunts that you pull is rather shocking
Go ahead and cock me back in the chamber
You see my weave through the drama and the danger
You do things that your mama is ashamed of
Name one nigga who gonna save you
Ain't one

You really naughty and you think you awfully foxy
All the stunts that you pull is rather shocking
Go ahead and cock me back in the chamber
You see my weave through the drama and the danger

Diesel back in the chamber
Cross up at ya
For dangling the hoe for a bankroll
Ain't no nigga civilized
Another rise above ???
Mount a bitch
Clowned a bitch
Looking astounded
While they surround a bitch
Whoopsie I'm out the loop see
That's just how it is
I don't crowd the wig
With tales about
How you jerks turn out ???
I'm about my peers
My pixels trick hoes
Always try to stir my mix though
Nu-uh not off the herbs and cisco
Brought this shit back
But big though
Now dig, hoe
Keep your lid closed
About my nabisco
Or you gonna get a clip thrown
Into your hip bone
I got the photographs
Of you hoeing ass
Getting fucked slow and fast
Blowing hash
Yeah that hoe is fast
But I'm Flash Gordon
Snortin'
I'm sharper than a thorn tip
What you laughing for, bitch?
I don't see nothing funny
Sucker"
Rebel Yellow,Cecil Otter,Rap,"I'm a loner dotty, they call me Rebel Yellow
But they don't know me dotty.
Hello dotty, you can call me Mellow Yellow.
You know I love you dotty, I'm waking up with you,
But you don't know me dotty, I'm tangled up in blue,
And there ain't nothin' new
I just want to come get my fangs stuck in you

Now I'm a lone wolf unchained with crooked fangs (here I come, here I come)
And I didn't come to put your fire out I don't fear your flames (here I come)
I hear 'em callin your name (for cryin out loud)
I hear 'em callin your name (for cryin out wolf)
I hear 'em callin you out (I hear 'em callin you out)
I'm here I'm callin you out. (I'm hear I'm callin you out)

I raised awareness, so you can call me daddy
I took care of your sheriff, man I'll shoot 'em all gladly
Mr. happy go hungry, on the search for where my badge and gun are buried
Now your just mad or scared
Because you got no more little toys to look after
They said you poisoned a perfectly good pasture
We asked your whereabouts they only had one good answer

And they said there was no choice in the matter
And that their voice didn't matter
And the white noise in your laughter
Was just a void that couldn't capture a filler in time
While you tried to put those pillars in line
I was watchin horror films hoping the killer was fine
Figured it was prime to tinker with your spine
While you played the role of Jesus I was spilling your wine
Just to kill some time, they thought it was for justice

So now it sucks less for me because I crushed your destiny
And ducked the lust for a mess to clean up, you love less of me now
Never trust a breath I breathe out, I'm sufficiently breathless
Just blood and flesh, yes, you see now?
Weed out your garden let me come and find the flowers
Before you summon the final hours for someone that's blind to cowards
I devour jealousy, complaints, and poor sportsmanship

Now you're over-apologetic, wet with a thousand types of tears
And I don't get it, you kept them right behind your ears
Tried to steer me near your beaten path of bad company
I said I keep my feet in glass and that's comforting
That's coming from the king of the road to recovery
Who's got a soul that's old and I'm singin' odes about cold to cut it free
It's just like me, nothings changed

I'm just a lone wolf unchained with crooked fangs (here I come, here I come)
And I didn't come to put your fire out I don't fear your flames (here I come)
I hear 'em callin your name (for cryin out loud)
I hear 'em callin your name (for cryin out wolf)
I hear 'em callin you out (I hear 'em callin you out)
I'm here I'm callin you out. (I'm hear I'm callin you out)

And they said, they just wanted to have a kiss
And you were all like, do you wanna battle bitch?
And then you said, our history is too fragile to juggle with
But now misery's the only man you'll cuddle with
And it's so clear, you drew weapons on those you hold dear
Said you were dancin in private, but you're two steppin on toes here, dear dotty."
Melted Vinyl,Furthermore,Rap,"Like Onslaught Meltdown vinyl hot as Sunspot he's hunting Morlocks
I'm sure Psylocke will save them from enslavement, it's a Longshot,
X-Factor in Excalibur we were the Fantastic Four plus one more,
Kingpin was just a mortal removed from the mix, and now it's Mr. Sinister's Insidious Six,
Polaris the pacifist, Galactus the activist, acting on his hunger for your planet that's the last of it,
Make no mistake Mystique is messing with me, with mutants like her my trust is kind of iffy
If we go back to wild style wild child riles Sabretooth up, I gave Nova a crewcut, I goofed up,
Now she's seeing Redskull, I can't say that today is dull, Strong Guy smashed upon the wrong guy, out of control, don't take lightly The Mighty Thor he might forfeit yeah right I'm sure X-ternally yours
I work with whatever hand I'm dealt, I felt I needed more vinyl to melt and so it goes with help from super heroes, I felt I needed more vinyl to melt
Mr. Fantastic could you reach around the corner down the block to the store and grab me a pop can,
Torch is in the kitchen cooking something hot and Cyclops went to 7-11 to get some eye drops,
While I'm waiting for Gambit and Thing to drop by, I got my magic mic in case Apocalypse should try (what?) to step up
But my rep is uncanny and I heard Namor could flow the offshore I mean can he?
Wolverine I need a clean cut and don't say 'but' this time or this rhyme will fall short of fresh fish lines,
Storm you got on too much eye liner just to go to Silver Surfer's diner off the coast,
The most she could do is call Rogue probably posing for Vogue but instead she went and told Nightcrawler to call her,
Now the Invisible Woman would help me see this that I be this, some kind of wonderful and to believe this,
Now Daredevil's giving me static about to get dramatic
When out of nowhere came Colossus who had lost us earlier but blocked the bullets from Daredevil's automatic,
I had about enough of this so I unleashed my magic mic and blew him away on melted vinyl
I work with whatever hand I'm dealt, I felt I needed more vinyl to melt and so it goes with help from super heroes, I felt I needed more vinyl to melt
I work with whatever hand I'm dealt, I felt I needed more vinyl to melt and so it goes with help from super heroes, I felt I needed more vinyl to melt
The Punisher met his match so I scratched his Kitty Pryde, pulled the gun on me crying on the inside,
We didn't get along back then times were hard but that was before Professor X discovered Mastercard,
Bishop's sister Shard and I have Archangel watching over us at every angle,
My ankle twisted but I heal real fast, Flash ran by real fast
Suddenly stopping up ahead and then we found him, Omega Red halfway dead
I had to Alpha life flight him to hospitality's bed, why did I help our enemy things are better left unsaid,
It's incredible how the Hulk can hold in anger and sulk, his depression I suspect caused the Domino effect
Now how bad can the Gladiator get, I bet he's got Silver Fox sell her Goldilocks for profit,
We knew of his diabolic plan but didn't know how to stop it, he sent Sentinels but their attack was merely marginal,
Injuries included Banshee and particle Sandman and Shocker, what's stranger than the doctor,
Medusa had to interrupt Blackbolt shut up I wouldn't believe it if I didn't see it see it see-through
Deadpool don't play me for the fool Ms. Marvelous, I'd rather starve than kiss her deadly lips
A lady's Deathstrike
It's like open season on me, so I made a crossover call to the Justice League in Washington, D.C.
I work with whatever hand I'm dealt, I felt I needed more vinyl to melt and so it goes with help from super heroes, I felt I needed more vinyl to melt
I work with whatever hand I'm dealt, I felt I needed more vinyl to melt and so it goes with help from super heroes, I felt I needed more vinyl to melt"
All Good (Explicit Album Version),Lil' Kim,Rap,"(Biggie samples: ""It's all good"" ""Gangster"" ""Uh, uh"" - repeat for 21 seconds)

(Lil' Kim)
Every word I utter, I feel strictly gutter
That's why I touch more green than Tiger's putter
So you mad motherfuckers mutter what you wanna
I ain't worried 'bout none of ya and I'll say it in front of ya
I hear the snakes hiss, talkin' reckless
Thought I'd let it go and I wouldn't stress it
Haters in the street, y'all worse than the press is
And they all wanna hang like the charm on my necklace
I guess things just ain't the same for gangsters
How a snitch nigga make a record called ""Wankstas""
Everything these haters do just to degrade ya
Only made me strong, I say thanks for the favor
Now the D.A., wanna give me time in the feds
I'm from Brooklyn, I could do that time on my head
Come down with my weave straight sittin' on bread
At the gate, gettin' picked up in a new Coupe {?}

(Chorus One: Lil' Kim)
""It's all good"" - If you drivin' or ridin' the bus
""It's all good"" - In the struggle and the times is tough
""It's all good"" - It don't matter you can ride with us
""It's all good"" - It's all good
""It's all good"" - If you hustlin and huggin the block
""It's all good"" - Workin 9 to 5, punchin the clock
""It's all good"" - It don't matter how you get that guap
""It's all good"" - It's all good

(Lil' Kim)
See I know how it feel to wake up fucked up
Pockets broke as hell, my nigga need bail
It's been a couple weeks and he been sittin' in a cell
The only way to reach him through phone calls and mail
Balloons stuffed with lah up in the chocha
Now my man in the can gettin' money and gettin' high
He used to keep my fly he had the 6 I had the 5
So you know a chick gon' ride or die for her guy
At age 14 I was puttin' in work
At age 16 I was movin that work
Gettin' paid for drivin' state to state
Smugglin weight, prayin' I don't bump into Jake
I travelled through a few places with the burners
In the suitcases, thank God for Big
Damn right I love the life I live
'Cause I went from negative to positive and it's all

(Chorus Two: Lil' Kim)
""It's all good"" - Niggaz run around stuntin and frontin
""It's all good"" - Talkin' shit but ain't sayin' nuttin
""It's all good"" - It's aight 'cause they time is comin'
""It's all good"" - It's all good
""It's all good"" - They hatin' on me but they copy my style
""It's all good"" - Cracked a smile when they saw me on trial
""It's all good"" - You know you can't keep a good bitch down
""It's all good"" - It's all good

(Lil' Kim)
Cowards huff and puff but won't blow shit down
I come through like two airplanes in midtown
Nigga my get back's the get down
Hit the big nigga first and make the rest sit down
They all talk loud, when they see you they quiet down
Faggots violated I wish they'd try now
Just watch how they bitch up, story start to switch up
Punks gettin' left off right where I pick up
Picture in Vogue, Spring/Summer issue
Shoot game official like a ref with a whistle
You know when I do it I'm doin' it monumental

}}
They ask me if I know what true happiness
Do I ever feel regret for all the things I did?
Hell no I love the life I live
'Cause I went from negative to positive and it's all

(Chorus Two) ...
(Biggie samples) ...
(Chorus One) ...
(Biggie samples to end)"
Bow E3,Wiley,Rap,"Yeah!
It's me, Eski-Boy
Bow E3, all day long, hol' tight Maniac
You know we do this
Oh my days, certain man tryna say like...
I don't rep E3, I'm not E3
Are you crazy, I've been doing this
I went to Bow boys, I've been doing this for so long
Like... It's amazing how you can say that
Listen...

My names Wiley, I come from 'Bow E3'
07961897033, I'm so E3
The whole of E3's got so much talent, I hope you see
I know E3 so well, If you ask me Wiley speaks for the whole of E3
You can't say that, Scorcher won't make nobody bow to his foot, I ain't Wolf Pack
Boy Better Know E3, won't just let another donut MC disrespect E3
I'm always tryna rep ends but certain friends on end they don't know E3
'Cause when it's reppin' time, I show E3
We made the genre everybody's on but, it's all come from Bow E3
It's Wiley aka Eski-Boy I'm from Bow E3

You get me... That's why
And certain man are tryna say like Eski don't represent E3
I've been doing this for so long...
It doesn't make sense tryna say I don't represent...
You get me!

Yeah, I'm from Bow E3
The tek 9 boys in his waist hold face, better know E3
When the war starts not many roll E3
And I'm still alive, say Bow E3, didn't know E3, Hello E3
In summer 2-7, I was show E3
I'm the Grime kid, pussyo, know E3
I'm a soldier so let's go E3
It's Umbrella, not SHO-SHO E3
So, anyone from E3 who says their shower, don't lie, we know E3
It's not hard, anybody tryin' it better just stop, I'll let the leng go E3
Can't chuck a ting, I'm a pro in E3
Your girl's the ho, I'll be free
Not mine cause mine don't come from E3

You get what I'm saying...
You can't tell me that man don't represent E3
I've been doing it...
Ey, Hol' tight the man dem, hol' tight the girls, hol' tight the women, men
Yeah!

All right!
Uni, Chinese that's Bow E3
I'm the past E3, your just low E3
The girls ain't dumb in Bow E3
They're like us, they all want dough E3
They might link on the one away, when the suns gone away
It's all good that's Bow E3...
And I know she sees, when I walk past the house, I know she sees
The boyfriends cars outside, you can never be an outsider
I'll be safe with a girl from Bow E3
I know E3 and beefs just putting on a show E3
I put on the best show E3
I know E3, I wrote E3
Like I don't care, my names known in E3
Pricks, I ain't done nuttin' but represent Bow E3

Yeah!
You get what I'm saying
I am so Bow E3, you would not believe me
Like I've been doing this stuff for so long
Like Bow North Monties estate, Bigley Park
Like Candy Street, all these places, Roman Road, Stevens, Cheddagars, Mooreville, Marlebury
Like Beggars Road
Like everywhere, please
You can not school me
It's Eski-Boy
And I rep for 'Bow E3'
And you can't chuck a ting in 'Bow E3'
You know who else reps... Gods Gift and Rascal"
Let Us Pray,Killah Priest,Rap,"(Killah Priest)
At night the sky form over my hood like a kufi
I'm carving letters, all of 'em my Uzi
Bitch with the fat booty name Judy
Just left her boutique moonlight shines over her beauty
Bounce off the jury
Every night is like a scene straight out of a movie
It's like everyday somebody's reading the paper
Somebody's reading the eulogy
Far different from the streets elders use to see
But anyways back to the seeming desert
The heaven sent of the plant treasures
Unfamiliar pleasures
Where a fiend plays the part of the peasants
Five-percent lessons play the part of the Shepherd
We the sheep need deep
But if they knew most of us are really predators in our essence
Lower the weapon, AK's and SK's, Saviours' Day
Its saints, thugs on Church walls, now let us pray
-
Let us pray
Let us pray
Let us pray
Let us pray
Let us pray
-
(Killah Priest)
Now move out the way, let the saints pass
Seen the picture on the cylinder
The temple with stained glass
Till the enemy's urn with ash
Light candle under their pic as we burn pads
Learned fast, windows down, when the car turns, blast
Drive-bys, eyes wide shut, we survived
Not African tribes in huts, we died for pride
Bullets will touch, yes, bitch shut the fuck up
Just ride the clutch, king vibe
Prophesize is the demise of Tut
Mummified money for bribes
Country, fly to hide wives, big shit
Head price is vexed, extortion and hits
Coffins are lifted
Bosses and corpses are found in the ditch
Drown, pounds of piff, head and eyes down
I'm just coming up, white nose after they sniff
-
-
(Killah Priest)
Gang related, slang debated, nickel-plated
Pistol waving, he a apostille of Satan
Crystal is jaded, a fistful blazing
The secrecy keeps amazing
Secrets of my imaginations
Spinning animation, under the canvas, they're awaiting
My reawakening, still funny my girl's cheating on me
Bubbles in my stomach and one's sneaking on me
She's a freak, she's alone and she's horny
I fall asleep; I see a boner in orgies
And securities, impurities
React furiously, compulsive disorders
Witch torture, big Torah, Rosh Hashanah
Litting menorah's, God aura
I'm flying disc or saucer, over my head
With the crack, Ghetto Jezuz miracles
Turn rocks into bread, shots at the head
Duck it, got up, it's nothing
God gangsta, a rebel, I'm ready
For devils on all levels and pagans
I'm brazing sickles, amen, patient"
Invisible,Will.I.Am,Rap,"Now we tried to fix it up
But it's too late
Lets give up and love
No more mistakes
Here we go, here we go
'Cause you can't see where I'm coming from
I feel so invisible

My lady got me going crazy 'cause
We be having problems and
I think that she ready to go away
Well she could be happy 'cause

We be steady arguing and I can't really take it no more, no no
Too much of fussin' and fightin'
This used to be so exciting
And now it's just not inviting no more
Now baby why even bother if we can't help one another over?

Now we tried to fix it up
But it's too late
Let's give up and love
No more mistakes
Here we go, here we go
'Cause you can't see where I'm coming from
I feel so invisible

She can't see me, hey she can't see me
The girl can't see me, no she can't, she can't (I'm invisible)
She can't see me, hey she can't see me
The girl can't see me, no she can't, she can't (I'm invisible)

My lady don't even be listening
I be tryna tell her but she said she can't take it no more.
Becus she can't really handle it 
Love is something scandalous

I just let her walk out the door, whatever
Whatever happened to what meant to be?
So why don't we simply
Stop playing games mentally? (games, games, games)
Whatever we do, we did let's hurry up and just get it over

Now we tried to fix it up
But it's too late
Lets give up and love
No more mistakes
Here we go, here we go
'Cause you can't see where I'm coming from
I feel so invisible

She can't see me, hey she can't see me
The girl can't see me, no she can't, she can't (I'm invisible)
She can't see me, hey she can't see me
The girl can't see me, no she can't, she can't (I'm invisible)

I'm invisible, I'm invisible, I'm invisible
I got no visual
I be talking she be walkin', walkin' with her eyes closed
Trying to get her attention, does she see me? No she don't.

I'm invisible, I'm invisible
I'd be yelling in her face but she don't even notice
I be speakin' she be creepin', creepin' with her eyes closed
Check her out, there she go creepin' with her eyes closed

But it's too late
Let's give up and love
No more mistakes
Here we go, here we go
'Cause you can't see where I'm coming from
I feel so invisible

Now we tried to fix it up
But it's too late
Let's give up and love
No more mistakes
Here we go, here we go
'Cause you can't see where I'm coming from
I feel so invisible (I'm invisible)

I'm invisible..."
Deuce-5 To Life,X-Raided,Rap,"187, gang related, I'm accused
And after every court date my face is on the news
They say I wrote a song about a murder
I maintain my innocence, it's nothing but a coincidence
I'll admit it looks kind of shadey
From the outside looking in
The situation is serious but people don't comprehend
I was 17 years young back in '92
Facing 25 to life for something I didn't do
My song is supposed to be a big admission on my part
And they're using the lyrics against me when my trial gets ready to start
My songs are being misinterpritated
It ain't nothing but the D.A. trying to prove premeditated
They've got X-Raided stuck, majorly crossed up
The D.A. got a fucked up witness and my lawyer is a dump truck
I've been sitting in the county, three years have already went by
They're pressuring my Locs, trying to get them to testify
Snitching ain't no joke, it's hazardous to your health
When you point one finger at me, you're pointing three back at yourself
My homies got convicted for murder in the first degree
Ain't no doubt about it, they'll try to do worse to me
They take me in the court room in front of an all white jury
With the family looking me with barely concealed fury
My lawyer standing next to me, prepared to represent
And help me get convicted cause to him
I'm guilty till proven innocent...

Why they trying to give me deuce-5 to life?
They trying to give me 25 to life 'cause I'm guilty till proven innocent...

I open up the front page of the Sacramento Bee
And read the article that Dan McGrath wrote about me
He has his own opinion and it's his job to write it
I say he's being biased and completly one sided
The media write their stories for the public to consume
And any chance I have of getting a fair trial in Sac is doomed
Any potential jurors mind is being contaminated
From reading all the bull they wrote about X-Raided
I never told anybody to go out kill somebody's folks
And blaming it all on me and
A song I wrote is a complete joke
They're looking for a move but they're looking in the dark
Putting a noose around my neck and a bullet in my heart
Just because I'm capable of killing doesn't mean I kill
And just because I'm capable of killing doesn't mean I will
I wish they all knew, how can I make you feel me?
X-Raided didn't do it but I've gotta ride 'cause I'm guilty till proven innocent...

Why they trying to give me deuce-5 to life?
They trying to give me 25 to life 'cause I'm guilty till proven innocent...

I'm knowing I'm going to end up in the pen
Fighting my appeal and hoping that I win
It's me and Baby Bread fighting this fucked up case
Like Dooney and B-Dub trying to get these years erased
In Sac there ain't no love when you're from the Garden Blocc
Maniac, C-Mooney, Baby Snake and Lil' Venom already got washed
I'm trying to keep my head up but my load is getting heavy
It makes me want to do like Sicx: take some Tylenol and get it over with
But instead I just maintain and do everything to keep my composure
Representing the Blocc to the fullest and riding like a soldier
I told you fools the X-Loc ain't going out like the average
I didn't kill your folks but if you run up then I gotta loc up like a savage
On that ass, bitch, it ain't nothing personal thang, it's just about survival
And I'm going to be 125 years old before I die
If I can help it
You made your threats and I felt it but I ain't dead yet
So you niggas talking about
What you're going to do when you see me
I'll be on the weights, wearing state boots and a beanie
I wish I didn't have to be this way but it's reality
So I'm strapped based on the fact
I'm guilty till proven innocent...

Why they trying to give me deuce-5 to life?
They trying to give me 25 to life
'Cause I'm guilty till proven innocent..."
